,SalePrice,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Wood Deck SF,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Cond,Functional,Sale Type
1783,124000,2496,5,912,0.0,0.0,912.0,912,1964,1,0.0,6,0,644.0,0,Sawyer,Norm,Norm,1Fam,1Story,6,Typ,WD 
1784,121500,220,5,1392,528.0,2.0,1392.0,1392,1957,1,180.0,5,1,1302.0,0,Sawyer,Norm,Norm,1Fam,1Story,6,Mod,WD 
1785,146000,1254,5,1824,484.0,2.0,1824.0,1824,1957,2,0.0,9,0,0.0,0,NAmes,Norm,Norm,Duplex,1Story,5,Typ,WD 
1786,235000,1443,7,1823,626.0,2.0,928.0,928,2000,2,0.0,6,0,663.0,192,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1787,300000,2885,8,1646,525.0,2.0,1594.0,1646,2004,2,186.0,5,1,1564.0,128,Crawfor,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1788,90500,2920,4,1092,0.0,0.0,546.0,546,1970,1,0.0,5,0,0.0,0,MeadowV,Norm,Norm,Twnhs,2Story,7,Typ,WD 
1789,142600,1197,5,1728,576.0,2.0,1728.0,1728,1965,2,108.0,10,0,231.0,0,NAmes,Norm,Norm,Duplex,1Story,5,Typ,WD 
1790,227000,848,7,1573,544.0,2.0,1573.0,1573,2002,2,110.0,6,0,788.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1791,205000,926,7,2480,400.0,2.0,920.0,1240,1940,2,0.0,13,2,246.0,0,Crawfor,Norm,Norm,Duplex,2.5Unf,6,Typ,WD 
1792,246900,2158,8,1341,482.0,2.0,1341.0,1341,1999,1,158.0,5,1,915.0,240,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1793,89000,1555,4,1361,185.0,1.0,173.0,825,1895,1,0.0,6,0,0.0,0,IDOTRR,Feedr,Norm,1Fam,2Story,7,Typ,WD 
1794,64000,278,4,1120,480.0,2.0,744.0,792,1948,1,0.0,5,0,0.0,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
1795,170000,2522,8,1226,484.0,2.0,1226.0,1226,1978,1,0.0,4,1,652.0,133,Greens,Norm,Norm,Twnhs,1Story,5,Typ,WD 
1796,582933,434,9,2822,1020.0,3.0,1734.0,1734,2008,3,424.0,12,1,0.0,52,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,New
1797,110500,2683,6,1103,440.0,2.0,1103.0,1103,1925,1,0.0,5,1,397.0,166,OldTown,Artery,Norm,1Fam,1Story,6,Typ,WD 
1798,110000,2173,6,1179,622.0,2.0,1179.0,1179,1960,1,198.0,5,0,0.0,0,Edwards,Norm,Norm,1Fam,1Story,6,Min2,WD 
1799,118000,894,5,698,0.0,0.0,698.0,698,1947,1,0.0,4,0,0.0,0,Edwards,Norm,Norm,1Fam,1Story,9,Typ,WD 
1800,284000,1066,7,2046,871.0,3.0,998.0,1006,2003,2,292.0,8,1,866.0,320,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1801,171000,1261,6,1716,490.0,2.0,858.0,858,1962,1,318.0,8,1,319.0,0,NAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
1802,193000,537,7,1812,478.0,2.0,835.0,871,2004,2,0.0,8,0,0.0,146,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1803,135000,2301,5,1178,502.0,2.0,1090.0,1178,1976,1,0.0,6,0,1090.0,0,Mitchel,Norm,Norm,1Fam,1Story,6,Typ,WD 
1804,167000,2854,7,1636,288.0,1.0,818.0,818,1919,1,0.0,7,1,0.0,0,Crawfor,Norm,Norm,1Fam,2.5Unf,8,Typ,WD 
1805,105000,2649,4,864,528.0,1.0,576.0,864,1950,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,5,Typ,COD
1806,214000,2776,7,1588,472.0,2.0,1588.0,1588,1999,2,183.0,6,0,1162.0,158,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1807,279000,2403,8,1914,746.0,3.0,1420.0,1426,2004,2,112.0,9,1,994.0,168,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1808,184500,2355,6,1875,485.0,2.0,675.0,1109,1975,3,248.0,8,1,548.0,48,NWAmes,Norm,Norm,1Fam,SLvl,6,Typ,WD 
1809,120000,1983,3,1183,308.0,1.0,649.0,679,1948,1,0.0,6,0,331.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1810,171500,547,6,1730,528.0,2.0,816.0,833,1992,2,0.0,6,0,52.0,0,SawyerW,Norm,Norm,1Fam,2Story,6,Typ,WD 
1811,164700,1842,7,1250,528.0,2.0,625.0,625,2006,2,0.0,5,0,0.0,0,Somerst,Norm,Norm,TwnhsE,2Story,5,Typ,New
1812,209000,2748,6,2559,506.0,2.0,868.0,1313,1989,2,232.0,9,1,549.0,0,SawyerW,Norm,Norm,1Fam,2Story,4,Typ,WD 
1813,225000,2425,7,1548,388.0,2.0,1365.0,1548,2004,2,18.0,7,1,1059.0,143,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1814,81000,2837,5,1184,0.0,0.0,658.0,658,1910,1,0.0,8,0,0.0,0,Edwards,Feedr,Norm,1Fam,1.5Fin,3,Typ,WD 
1815,336820,2456,8,1670,928.0,3.0,1670.0,1670,2006,2,,6,1,1562.0,0,Somerst,RRAn,Norm,1Fam,1Story,5,Typ,New
1816,277000,2114,7,2062,454.0,2.0,1157.0,1180,1988,2,128.0,7,1,1065.0,60,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
1817,117600,1890,5,894,312.0,1.0,894.0,894,1960,1,0.0,5,0,0.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1818,140000,621,6,1668,271.0,1.0,856.0,1112,1950,1,0.0,6,0,120.0,0,NAmes,Norm,Norm,1Fam,1.5Fin,8,Min2,WD 
1819,395039,1427,9,1766,874.0,3.0,1751.0,1766,2008,2,402.0,8,2,1153.0,216,CollgCr,PosN,Norm,1Fam,1Story,5,Typ,New
1820,181755,1728,6,1496,572.0,2.0,768.0,768,2007,3,,7,0,0.0,100,Gilbert,RRAn,Norm,1Fam,2Story,5,Typ,New
1821,186800,2472,7,1400,612.0,2.0,1400.0,1400,2005,2,118.0,6,0,0.0,144,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,New
1822,177500,610,5,2140,549.0,2.0,744.0,825,1965,2,0.0,7,1,388.0,0,NAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
1823,64500,1950,4,968,216.0,1.0,656.0,968,1927,2,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Typ,WD 
1824,260000,94,7,1488,506.0,2.0,1488.0,1488,2004,2,0.0,6,1,1298.0,168,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1825,185485,1745,7,1266,388.0,2.0,1266.0,1266,2007,2,16.0,6,1,0.0,100,Blmngtn,Norm,Norm,1Fam,1Story,5,Typ,New
1826,105000,744,5,875,180.0,1.0,715.0,875,1931,1,0.0,5,0,209.0,48,BrkSide,Norm,Norm,1Fam,1Story,7,Typ,WD 
1827,187000,1859,6,1855,512.0,2.0,528.0,1094,1976,2,360.0,7,1,0.0,113,Veenker,Feedr,Norm,1Fam,SLvl,7,Typ,WD 
1828,202500,2343,7,1621,440.0,2.0,1208.0,1621,1984,2,0.0,8,0,213.0,108,NWAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1829,245700,1713,7,1614,878.0,3.0,1614.0,1614,2005,2,210.0,7,0,1178.0,100,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1830,128000,1816,6,1266,283.0,1.0,630.0,630,1980,1,0.0,5,2,0.0,340,SawyerW,Norm,Norm,TwnhsE,2Story,5,Typ,WD 
1831,275500,2390,8,2098,878.0,3.0,1030.0,1038,2005,2,178.0,8,1,0.0,192,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1832,225000,364,7,1983,490.0,2.0,978.0,1005,1999,2,344.0,9,1,694.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1833,138000,684,5,1183,288.0,1.0,528.0,1183,1959,1,0.0,6,0,433.0,0,NAmes,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1834,88000,32,6,1092,264.0,1.0,525.0,525,1971,1,381.0,6,0,0.0,0,BrDale,Norm,Norm,Twnhs,2Story,5,Typ,WD 
1835,380000,1698,9,2643,694.0,3.0,2153.0,2069,2006,2,772.0,9,1,0.0,414,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
1836,256000,1129,8,1660,660.0,3.0,1660.0,1660,2007,2,292.0,7,1,0.0,133,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
1837,134800,165,5,900,576.0,2.0,900.0,900,1951,1,0.0,5,0,234.0,222,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1838,121000,935,6,1229,462.0,2.0,561.0,561,1980,1,0.0,5,1,0.0,154,Blueste,Norm,Norm,Twnhs,2Story,6,Typ,WD 
1839,227875,1802,7,1761,578.0,2.0,874.0,874,2007,3,0.0,7,0,0.0,144,Somerst,Norm,Norm,1Fam,2Story,6,Typ,New
1840,245350,250,8,1694,776.0,3.0,1694.0,1694,2008,2,72.0,7,0,0.0,160,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1841,93500,2668,5,1248,0.0,0.0,624.0,624,1920,2,0.0,8,0,0.0,0,OldTown,Norm,Norm,Duplex,2Story,7,Typ,WD 
1842,83000,236,5,835,366.0,1.0,458.0,835,1920,1,0.0,5,0,108.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Typ,COD
1843,240000,2117,6,1953,501.0,2.0,1580.0,1079,1992,2,0.0,9,2,985.0,216,ClearCr,Feedr,Norm,1Fam,2Story,5,Typ,WD 
1844,113000,2029,5,1173,240.0,1.0,592.0,933,1901,2,0.0,7,0,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,4,Typ,WD 
1845,155000,636,6,1215,297.0,1.0,1215.0,1215,1958,1,176.0,6,0,585.0,0,NAmes,Feedr,Norm,1Fam,1Story,7,Typ,WD 
1846,142000,1155,6,912,288.0,1.0,912.0,912,1961,1,0.0,5,0,832.0,168,Sawyer,Feedr,Norm,1Fam,1Story,8,Typ,WD 
1847,119000,739,6,904,180.0,1.0,884.0,904,1926,1,0.0,4,0,0.0,0,BrkSide,Norm,Norm,1Fam,1.5Unf,7,Typ,WD 
1848,160000,1608,6,1750,423.0,1.0,983.0,983,1940,2,0.0,7,0,660.0,245,Mitchel,Norm,Norm,1Fam,1.5Fin,7,Mod,WD 
1849,193000,1087,6,1593,398.0,2.0,839.0,864,2004,2,0.0,8,1,759.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1850,263000,1774,8,2202,517.0,2.0,1105.0,1105,1992,2,309.0,9,1,335.0,0,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1851,164990,2816,7,1310,400.0,2.0,1310.0,1310,2005,2,0.0,6,1,24.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,New
1852,119000,2194,4,948,280.0,1.0,948.0,948,1954,1,0.0,5,1,732.0,0,Edwards,Norm,Norm,1Fam,1Story,6,Typ,WD 
1853,238500,523,8,1448,692.0,2.0,1372.0,1448,2006,2,238.0,6,1,24.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
1854,280000,2767,7,1533,576.0,2.0,1533.0,1533,1975,2,0.0,5,2,655.0,200,ClearCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1855,193800,1837,8,1565,476.0,2.0,1511.0,1565,2006,2,36.0,5,0,60.0,0,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,New
1856,129900,2284,5,1060,572.0,2.0,1040.0,1060,1976,1,0.0,6,1,840.0,100,MeadowV,Norm,Norm,TwnhsE,1Story,7,Typ,WD 
1857,145000,1434,5,990,672.0,2.0,990.0,990,1994,1,0.0,5,0,686.0,0,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1858,275000,2794,8,1787,748.0,3.0,1753.0,1787,2001,2,178.0,7,1,0.0,198,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1859,81400,2625,3,1040,400.0,2.0,0.0,1040,1950,2,0.0,6,0,0.0,0,NAmes,Norm,Norm,Duplex,1Story,4,Typ,WD 
1860,125000,794,5,1089,252.0,1.0,1089.0,1089,1954,1,0.0,5,1,173.0,328,Edwards,Norm,Norm,1Fam,1Story,6,Typ,WD 
1861,80000,708,4,861,288.0,2.0,861.0,861,1920,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Typ,Oth
1862,104000,286,5,1296,260.0,1.0,1107.0,1296,1924,2,203.0,5,1,133.0,0,SWISU,Artery,Norm,1Fam,1Story,6,Typ,WD 
1863,260400,62,7,1720,527.0,2.0,1720.0,1720,1996,2,338.0,7,1,919.0,240,NoRidge,Norm,Norm,1Fam,1Story,5,Typ,WD 
1864,176000,1647,7,1479,484.0,2.0,725.0,725,1981,2,306.0,6,1,321.0,167,NWAmes,Norm,Norm,1Fam,2Story,7,Typ,WD 
1865,123000,2054,5,1040,264.0,1.0,1040.0,1040,1966,1,442.0,6,0,249.0,0,Sawyer,Norm,Norm,1Fam,1Story,4,Typ,WD 
1866,291000,1102,9,2172,687.0,3.0,1519.0,1533,2000,2,295.0,8,1,0.0,162,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1867,132000,654,6,972,240.0,1.0,972.0,972,1948,1,0.0,5,1,680.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1868,176000,1089,6,1456,400.0,2.0,728.0,728,2005,2,0.0,8,0,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1869,177625,604,5,1728,576.0,2.0,1048.0,1728,1956,2,70.0,7,1,625.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Min1,WD 
1870,104900,2838,5,1221,392.0,1.0,784.0,949,1924,1,0.0,7,0,392.0,0,Edwards,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1871,196000,2777,7,1749,515.0,2.0,842.0,856,1999,2,0.0,7,0,500.0,140,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1872,280000,1723,9,1577,564.0,2.0,1577.0,1577,2005,2,394.0,6,1,848.0,203,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1873,168500,349,7,1474,400.0,2.0,384.0,804,1995,2,22.0,7,1,0.0,120,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1874,170000,2313,6,1671,423.0,2.0,781.0,781,1995,2,0.0,7,1,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1875,130000,2279,3,2034,1041.0,4.0,0.0,2034,1953,1,0.0,9,0,0.0,483,Mitchel,Artery,Norm,1Fam,1Story,5,Min1,WD 
1876,150000,1346,7,2009,400.0,2.0,989.0,1245,1939,2,0.0,7,1,300.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,Min2,WD 
1877,145000,2770,5,1100,462.0,2.0,1100.0,1100,1996,1,0.0,5,0,0.0,0,CollgCr,Norm,Norm,1Fam,1Story,6,Typ,WD 
1878,188000,2923,5,1728,560.0,2.0,1728.0,1728,1976,2,0.0,8,0,1606.0,0,Mitchel,Norm,Norm,Duplex,1Story,5,Typ,WD 
1879,169000,1619,6,1600,460.0,2.0,916.0,916,1997,2,0.0,7,1,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1880,155000,2178,5,1125,430.0,2.0,1125.0,1125,2006,1,0.0,5,0,0.0,80,Edwards,Norm,Norm,1Fam,1Story,5,Typ,New
1881,196000,1160,7,1391,530.0,2.0,1391.0,1391,2004,2,0.0,5,0,16.0,156,Somerst,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1882,219500,1755,7,1995,435.0,2.0,854.0,864,2002,2,0.0,8,1,574.0,264,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1883,170440,2412,6,1456,390.0,2.0,728.0,728,2005,2,0.0,8,1,0.0,0,Gilbert,RRAn,Norm,1Fam,2Story,5,Typ,New
1884,159500,889,6,1426,440.0,2.0,690.0,698,1977,1,140.0,6,0,535.0,252,Edwards,Norm,Norm,1Fam,2Story,6,Typ,WD 
1885,183850,2181,10,5095,1154.0,3.0,5095.0,5095,2008,2,1224.0,15,2,4010.0,546,Edwards,Norm,Norm,1Fam,1Story,5,Typ,New
1886,174000,1186,7,1682,530.0,2.0,1304.0,1682,1970,2,288.0,7,1,0.0,98,NWAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1887,167000,1613,7,1277,526.0,2.0,1277.0,1277,1970,1,0.0,5,1,778.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
1888,148500,411,6,1456,440.0,2.0,855.0,855,1976,2,0.0,7,1,566.0,87,NPkVill,Norm,Norm,Twnhs,2Story,6,Typ,WD 
1889,147983,810,5,2228,720.0,2.0,0.0,1114,1979,2,0.0,8,0,0.0,73,SawyerW,Feedr,Norm,Duplex,2Story,5,Typ,WD 
1890,120000,548,6,1217,288.0,1.0,626.0,626,1980,1,0.0,6,1,0.0,0,SawyerW,Norm,Norm,TwnhsE,2Story,6,Typ,WD 
1891,157000,2179,5,1090,450.0,2.0,1090.0,1090,2005,1,0.0,5,0,980.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Typ,WD 
1892,91500,2746,5,1456,280.0,1.0,810.0,1002,1948,1,0.0,7,1,0.0,0,Edwards,Artery,Norm,1Fam,1.5Fin,3,Typ,WD 
1893,85000,1486,5,796,0.0,0.0,796.0,796,1910,1,0.0,4,0,0.0,328,Edwards,Feedr,Norm,1Fam,1Story,7,Typ,WD 
1894,140000,2168,5,1214,461.0,2.0,1214.0,1214,1965,1,0.0,6,0,698.0,0,Edwards,Feedr,Norm,1Fam,1Story,7,Typ,WD 
1895,127000,2061,5,955,386.0,1.0,955.0,955,1966,1,0.0,6,0,763.0,0,Sawyer,Norm,Norm,1Fam,1Story,7,Typ,WD 
1896,207500,1131,6,1728,673.0,2.0,864.0,864,2003,2,0.0,7,0,503.0,216,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
1897,415000,2738,6,3672,836.0,2.0,1836.0,1836,1935,3,0.0,7,2,425.0,684,Edwards,Norm,Norm,1Fam,2.5Unf,8,Typ,WD 
1898,193000,929,6,1561,463.0,2.0,1561.0,1561,1960,2,132.0,6,1,65.0,0,Crawfor,Norm,Norm,1Fam,1Story,6,Typ,WD 
1899,174000,362,6,1481,343.0,2.0,702.0,702,1994,2,0.0,6,1,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1900,152500,652,7,1527,410.0,2.0,699.0,801,1948,1,0.0,6,1,699.0,0,NAmes,Artery,Norm,1Fam,2Story,7,Typ,WD 
1901,183000,1466,7,1640,595.0,2.0,798.0,798,2003,2,0.0,6,0,0.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1902,136500,2087,5,1480,253.0,1.0,1080.0,1080,1951,1,0.0,7,1,1080.0,0,Edwards,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
1903,231500,1442,7,1792,564.0,2.0,963.0,963,2001,2,172.0,7,1,361.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
1904,123500,2744,5,1148,308.0,1.0,980.0,1148,1952,1,0.0,6,0,210.0,0,Edwards,Norm,Norm,1Fam,1Story,7,Typ,WD 
1905,135500,1511,5,1393,300.0,1.0,816.0,872,1955,1,0.0,8,0,0.0,121,Edwards,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1906,133500,2175,6,1044,528.0,2.0,960.0,1044,1976,1,0.0,7,1,504.0,228,Edwards,Norm,Norm,1Fam,SLvl,6,Typ,WD 
1907,124000,1236,5,1144,336.0,1.0,1144.0,1144,1963,1,0.0,6,0,25.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,COD
1908,280000,2448,8,1924,592.0,2.0,1086.0,1086,1998,2,530.0,7,1,956.0,208,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1909,333168,60,9,2599,779.0,3.0,1393.0,1422,1999,2,165.0,10,1,0.0,668,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1910,270000,346,8,2283,632.0,3.0,1008.0,1008,2003,2,188.0,9,1,850.0,120,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1911,128500,678,6,1133,900.0,2.0,795.0,765,1950,1,0.0,5,0,621.0,0,NAmes,Artery,Norm,1Fam,1.5Fin,5,Typ,COD
1912,172000,2481,6,1398,542.0,2.0,1398.0,1398,1990,2,0.0,5,0,904.0,0,SawyerW,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
1913,130000,2729,5,810,576.0,2.0,782.0,810,1971,1,153.0,4,0,535.0,0,Sawyer,Feedr,Norm,1Fam,SFoyer,7,Typ,WD 
1914,196000,453,6,1306,624.0,2.0,1306.0,1306,2005,2,135.0,5,1,900.0,170,NridgHt,Norm,Norm,Twnhs,1Story,5,Typ,WD 
1915,87000,2234,5,803,360.0,2.0,720.0,803,1941,1,0.0,5,0,116.0,0,IDOTRR,RRAe,Norm,1Fam,1.5Unf,6,Typ,WD 
1916,128250,2007,5,1435,308.0,1.0,910.0,910,1950,1,0.0,6,0,910.0,0,BrkSide,RRNn,Artery,1Fam,1.5Fin,6,Typ,WD 
1917,210000,20,6,2073,500.0,2.0,1542.0,2073,1978,2,119.0,7,2,790.0,349,NWAmes,Norm,Norm,1Fam,1Story,6,Min1,WD 
1918,220000,2217,6,1991,432.0,2.0,854.0,1096,1932,1,480.0,7,1,297.0,0,Crawfor,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1919,128000,232,4,1067,436.0,2.0,1067.0,1067,1950,2,0.0,4,0,442.0,290,Sawyer,Norm,Norm,1Fam,1Story,7,Min2,WD 
1920,135000,1982,5,1174,576.0,2.0,680.0,680,1900,1,0.0,6,1,130.0,116,OldTown,Norm,Norm,1Fam,1.5Fin,8,Typ,WD 
1921,228500,1570,4,1689,432.0,2.0,1680.0,1689,1991,2,0.0,6,1,1383.0,428,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
1922,134000,195,6,1132,240.0,1.0,608.0,608,1939,1,0.0,5,0,452.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
1923,157500,2307,6,1024,313.0,1.0,1008.0,1024,1956,1,244.0,5,2,773.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1924,263550,504,8,2232,623.0,2.0,1173.0,1215,1993,2,372.0,8,1,624.0,173,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1925,182900,1644,6,1440,467.0,2.0,1440.0,1440,1981,2,310.0,7,1,678.0,0,NWAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
1926,222000,939,6,1680,540.0,2.0,880.0,1680,1988,2,260.0,5,1,808.0,292,Crawfor,Norm,Norm,1Fam,1Story,9,Typ,WD 
1927,146000,1591,5,1092,0.0,0.0,1092.0,1092,2007,1,0.0,5,0,0.0,0,Mitchel,Feedr,Artery,1Fam,1Story,5,Typ,WD 
1928,153500,2001,5,1559,812.0,2.0,1559.0,1559,1948,1,0.0,5,0,338.0,0,OldTown,Norm,Norm,1Fam,1Story,6,Min2,COD
1929,315000,2379,9,1980,770.0,3.0,1980.0,1980,2004,2,66.0,8,1,1447.0,194,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1930,315000,1100,8,2630,696.0,3.0,1470.0,1470,1998,2,473.0,8,1,986.0,0,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
1931,257000,1118,8,1861,851.0,3.0,1341.0,1341,2007,3,156.0,7,1,0.0,144,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
1932,173000,1593,4,1200,850.0,3.0,1200.0,1200,1964,1,98.0,6,0,865.0,0,Mitchel,Norm,Norm,1Fam,SFoyer,5,Typ,ConLD
1933,169000,2338,5,2320,672.0,2.0,0.0,1547,1948,2,0.0,7,1,0.0,120,Gilbert,Feedr,Norm,1Fam,2Story,6,Typ,WD 
1934,382500,458,8,2200,685.0,3.0,2200.0,2200,2003,2,470.0,8,1,1557.0,208,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
1935,230000,1454,8,1795,534.0,2.0,1777.0,1795,2002,2,281.0,7,1,0.0,171,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
1936,153000,641,5,1297,498.0,2.0,1297.0,1297,1954,1,650.0,5,1,1213.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
1937,123000,644,5,1319,270.0,1.0,608.0,1319,1953,1,0.0,5,0,428.0,66,NAmes,Norm,Norm,1Fam,1Story,6,Min2,WD 
1938,207000,840,7,1463,539.0,2.0,1463.0,1463,1998,2,0.0,5,0,950.0,0,CollgCr,PosN,Norm,1Fam,1Story,5,Typ,WD 
1939,295000,1307,7,3493,870.0,3.0,1470.0,1675,1880,3,0.0,10,1,0.0,302,OldTown,Norm,Norm,1Fam,2.5Fin,9,Typ,WD 
1940,149000,1809,5,1094,576.0,2.0,1094.0,1094,2003,1,126.0,6,0,729.0,0,SawyerW,RRAe,Norm,1Fam,1Story,5,Typ,WD 
1941,216500,56,6,1960,440.0,2.0,860.0,860,2002,2,,8,2,625.0,288,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1942,112000,1905,5,808,308.0,1.0,808.0,808,1958,1,0.0,5,0,150.0,143,BrkSide,RRAn,Feedr,1Fam,1Story,8,Typ,COD
1943,134500,2060,5,943,528.0,2.0,943.0,943,1967,1,323.0,5,0,114.0,132,Sawyer,Norm,Norm,1Fam,1Story,5,Typ,WD 
1944,187687,1085,7,1246,428.0,2.0,1146.0,1246,2007,2,20.0,5,1,0.0,100,Blmngtn,Norm,Norm,1Fam,1Story,5,Typ,New
1945,68400,305,4,1128,528.0,2.0,698.0,698,1920,1,0.0,6,0,0.0,30,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,Typ,COD
1946,143500,671,6,951,480.0,2.0,951.0,951,1958,1,0.0,6,0,745.0,0,NAmes,Norm,Norm,1Fam,1Story,9,Typ,WD 
1947,275000,833,7,1644,569.0,2.0,1518.0,1644,1989,2,145.0,5,1,1518.0,80,SawyerW,Norm,Norm,1Fam,SLvl,5,Typ,WD 
1948,171000,2891,7,1959,766.0,3.0,1907.0,1959,1988,3,70.0,9,0,0.0,0,Mitchel,Norm,Norm,Duplex,1Story,5,Typ,WD 
1949,244000,486,6,2054,390.0,2.0,992.0,1022,2000,2,40.0,7,1,695.0,24,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
1950,130000,334,5,874,352.0,1.0,864.0,874,1971,1,0.0,5,0,469.0,0,Mitchel,Norm,Norm,1Fam,1Story,7,Typ,ConLD
1951,253000,1804,8,1685,658.0,3.0,1685.0,1685,2006,2,298.0,5,1,0.0,112,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
1952,52500,2690,4,693,0.0,0.0,693.0,693,1941,1,0.0,4,0,0.0,0,OldTown,Feedr,Norm,1Fam,1Story,4,Typ,WD 
1953,185000,299,8,1034,598.0,2.0,982.0,1034,1989,1,0.0,4,1,747.0,141,Blueste,Norm,Norm,TwnhsE,1Story,6,Typ,WD 
